"date","geography","geography code","Number of households: Number of households; measures: Value"
"2021","W00003341","W00003341",87
"2021","W00003342","W00003342",89
"2021","W00003685","W00003685",187
"2021","W00003687","W00003687",137
"2021","W00003689","W00003689",109
"2021","W00003690","W00003690",137
"2021","W00003691","W00003691",104
"2021","W00003686","W00003686",139
"2021","W00003688","W00003688",113
"2021","W00003692","W00003692",158
"2021","W00003693","W00003693",133
"2021","W00003770","W00003770",148
"2021","W00003773","W00003773",173
"2021","W00003774","W00003774",131
"2021","W00003775","W00003775",121
"2021","W00003776","W00003776",107
"2021","W00003768","W00003768",204
"2021","W00003769","W00003769",111
"2021","W00003771","W00003771",103
"2021","W00003772","W00003772",99
"2021","W00003477","W00003477",107
"2021","W00003478","W00003478",91
"2021","W00003479","W00003479",96
"2021","W00003480","W00003480",112
"2021","W00003481","W00003481",90
"2021","W00003482","W00003482",127
"2021","W00003492","W00003492",128
"2021","W00003493","W00003493",140
"2021","W00003494","W00003494",132
"2021","W00003495","W00003495",201
"2021","W00003496","W00003496",102
"2021","W00003647","W00003647",123
"2021","W00003649","W00003649",109
"2021","W00003654","W00003654",123
"2021","W00003655","W00003655",113
"2021","W00003656","W00003656",119
"2021","W00003648","W00003648",104
"2021","W00003650","W00003650",115
"2021","W00003651","W00003651",94
"2021","W00003652","W00003652",109
"2021","W00003653","W00003653",112
"2021","W00003470","W00003470",121
"2021","W00003471","W00003471",89
"2021","W00003472","W00003472",104
"2021","W00003473","W00003473",128
"2021","W00003474","W00003474",131
"2021","W00003475","W00003475",143
"2021","W00003476","W00003476",234
"2021","W00003702","W00003702",169
"2021","W00003703","W00003703",140
"2021","W00003704","W00003704",129
"2021","W00003705","W00003705",135
"2021","W00003707","W00003707",113
"2021","W00003710","W00003710",79
"2021","W00003700","W00003700",151
"2021","W00003701","W00003701",146
"2021","W00003706","W00003706",148
"2021","W00003708","W00003708",160
"2021","W00003709","W00003709",147
"2021","W00003904","W00003904",119
"2021","W00003905","W00003905",196
"2021","W00003906","W00003906",132
"2021","W00003907","W00003907",114
"2021","W00003908","W00003908",147
"2021","W00003909","W00003909",144
"2021","W00003637","W00003637",118
"2021","W00003638","W00003638",140
"2021","W00003639","W00003639",121
"2021","W00003640","W00003640",172
"2021","W00003645","W00003645",118
"2021","W00003636","W00003636",99
"2021","W00003641","W00003641",117
"2021","W00003642","W00003642",124
"2021","W00003643","W00003643",115
"2021","W00003644","W00003644",128
"2021","W00003646","W00003646",120
"2021","W00003694","W00003694",102
"2021","W00003695","W00003695",171
"2021","W00003696","W00003696",121
"2021","W00003697","W00003697",145
"2021","W00003698","W00003698",133
"2021","W00003699","W00003699",147
"2021","W00003811","W00003811",134
"2021","W00003812","W00003812",135
"2021","W00003813","W00003813",129
"2021","W00003814","W00003814",141
"2021","W00003815","W00003815",207
"2021","W00010004","W00010004",177
"2021","W00003354","W00003354",165
"2021","W00003355","W00003355",153
"2021","W00003356","W00003356",114
"2021","W00003357","W00003357",122
"2021","W00003358","W00003358",111
"2021","W00003359","W00003359",138
"2021","W00003360","W00003360",160
"2021","W00003670","W00003670",145
"2021","W00003671","W00003671",220
"2021","W00003672","W00003672",106
"2021","W00003677","W00003677",110
"2021","W00003673","W00003673",66
"2021","W00003674","W00003674",88
"2021","W00003675","W00003675",104
"2021","W00003676","W00003676",113
"2021","W00003678","W00003678",109
"2021","W00003679","W00003679",140
"2021","W00003680","W00003680",127
"2021","W00003681","W00003681",146
"2021","W00003682","W00003682",139
"2021","W00003683","W00003683",114
"2021","W00003684","W00003684",102
"2021","W00003456","W00003456",118
"2021","W00003457","W00003457",205
"2021","W00003464","W00003464",131
"2021","W00003467","W00003467",127
"2021","W00003469","W00003469",117
"2021","W00003458","W00003458",229
"2021","W00003459","W00003459",168
"2021","W00003460","W00003460",132
"2021","W00009992","W00009992",48
"2021","W00009997","W00009997",64
"2021","W00009998","W00009998",97
"2021","W00003463","W00003463",128
"2021","W00003465","W00003465",149
"2021","W00003466","W00003466",128
"2021","W00003468","W00003468",144
"2021","W00010688","W00010688",139
"2021","W00010694","W00010694",158
"2021","W00003485","W00003485",140
"2021","W00003486","W00003486",138
"2021","W00003488","W00003488",135
"2021","W00003489","W00003489",153
"2021","W00003483","W00003483",128
"2021","W00003484","W00003484",108
"2021","W00003487","W00003487",129
"2021","W00003490","W00003490",141
"2021","W00003491","W00003491",142
"2021","W00003426","W00003426",137
"2021","W00003428","W00003428",117
"2021","W00003431","W00003431",124
"2021","W00003433","W00003433",136
"2021","W00003435","W00003435",130
"2021","W00003429","W00003429",111
"2021","W00003430","W00003430",111
"2021","W00003432","W00003432",144
"2021","W00003434","W00003434",122
"2021","W00003427","W00003427",132
"2021","W00003436","W00003436",128
"2021","W00003437","W00003437",153
"2021","W00003438","W00003438",139
"2021","W00003439","W00003439",126
"2021","W00003424","W00003424",93
"2021","W00003425","W00003425",141
"2021","W00003440","W00003440",144
"2021","W00003441","W00003441",161
"2021","W00003445","W00003445",133
"2021","W00003446","W00003446",143
"2021","W00003447","W00003447",150
"2021","W00003448","W00003448",137
"2021","W00003449","W00003449",137
"2021","W00003450","W00003450",195
"2021","W00003451","W00003451",165
"2021","W00003455","W00003455",133
"2021","W00003442","W00003442",117
"2021","W00003443","W00003443",183
"2021","W00003444","W00003444",140
"2021","W00003452","W00003452",101
"2021","W00003453","W00003453",103
"2021","W00003454","W00003454",132
"2021","W00003727","W00003727",118
"2021","W00003728","W00003728",127
"2021","W00003731","W00003731",143
"2021","W00003732","W00003732",135
"2021","W00003726","W00003726",240
"2021","W00003729","W00003729",229
"2021","W00003730","W00003730",113
"2021","W00003733","W00003733",70
"2021","W00003526","W00003526",141
"2021","W00003527","W00003527",128
"2021","W00003528","W00003528",173
"2021","W00003529","W00003529",149
"2021","W00003530","W00003530",129
"2021","W00010655","W00010655",166
"2021","W00003535","W00003535",141
"2021","W00003536","W00003536",135
"2021","W00003538","W00003538",142
"2021","W00003540","W00003540",105
"2021","W00003533","W00003533",148
"2021","W00003534","W00003534",140
"2021","W00003537","W00003537",150
"2021","W00003539","W00003539",148
"2021","W00003857","W00003857",134
"2021","W00003860","W00003860",126
"2021","W00003861","W00003861",140
"2021","W00003862","W00003862",116
"2021","W00003863","W00003863",110
"2021","W00003856","W00003856",121
"2021","W00003858","W00003858",142
"2021","W00003859","W00003859",137
"2021","W00003864","W00003864",109
"2021","W00003865","W00003865",114
"2021","W00003657","W00003657",143
"2021","W00003660","W00003660",117
"2021","W00003661","W00003661",125
"2021","W00003662","W00003662",120
"2021","W00003665","W00003665",169
"2021","W00010661","W00010661",155
"2021","W00010691","W00010691",118
"2021","W00003658","W00003658",165
"2021","W00003659","W00003659",120
"2021","W00003664","W00003664",93
"2021","W00003666","W00003666",132
"2021","W00003667","W00003667",130
"2021","W00003668","W00003668",121
"2021","W00003669","W00003669",134
"2021","W00003886","W00003886",168
"2021","W00003887","W00003887",140
"2021","W00003890","W00003890",167
"2021","W00003891","W00003891",176
"2021","W00003892","W00003892",156
"2021","W00003884","W00003884",229
"2021","W00003885","W00003885",155
"2021","W00003888","W00003888",177
"2021","W00003889","W00003889",155
"2021","W00003893","W00003893",153
"2021","W00003894","W00003894",155
"2021","W00003630","W00003630",166
"2021","W00003631","W00003631",159
"2021","W00003632","W00003632",165
"2021","W00003633","W00003633",122
"2021","W00003634","W00003634",118
"2021","W00003635","W00003635",127
"2021","W00003736","W00003736",133
"2021","W00003738","W00003738",141
"2021","W00003739","W00003739",120
"2021","W00003741","W00003741",212
"2021","W00010361","W00010361",120
"2021","W00010664","W00010664",122
"2021","W00010665","W00010665",123
"2021","W00003734","W00003734",136
"2021","W00003735","W00003735",130
"2021","W00003737","W00003737",136
"2021","W00003742","W00003742",132
"2021","W00003743","W00003743",149
"2021","W00003875","W00003875",150
"2021","W00003876","W00003876",170
"2021","W00003877","W00003877",132
"2021","W00003878","W00003878",125
"2021","W00003879","W00003879",129
"2021","W00003880","W00003880",108
"2021","W00003881","W00003881",157
"2021","W00003882","W00003882",111
"2021","W00003883","W00003883",140
"2021","W00003361","W00003361",147
"2021","W00003363","W00003363",95
"2021","W00003364","W00003364",124
"2021","W00003370","W00003370",129
"2021","W00003362","W00003362",127
"2021","W00003365","W00003365",113
"2021","W00003366","W00003366",130
"2021","W00003367","W00003367",126
"2021","W00003368","W00003368",138
"2021","W00003369","W00003369",120
"2021","W00003372","W00003372",157
"2021","W00003373","W00003373",83
"2021","W00003374","W00003374",119
"2021","W00003375","W00003375",140
"2021","W00003376","W00003376",128
"2021","W00009989","W00009989",139
"2021","W00009991","W00009991",221
"2021","W00003841","W00003841",129
"2021","W00003842","W00003842",127
"2021","W00003843","W00003843",127
"2021","W00003844","W00003844",150
"2021","W00003845","W00003845",118
"2021","W00003838","W00003838",137
"2021","W00003839","W00003839",168
"2021","W00003840","W00003840",130
"2021","W00003846","W00003846",126
"2021","W00003748","W00003748",115
"2021","W00003749","W00003749",206
"2021","W00003750","W00003750",143
"2021","W00003751","W00003751",137
"2021","W00003756","W00003756",127
"2021","W00003757","W00003757",118
"2021","W00003744","W00003744",131
"2021","W00003752","W00003752",161
"2021","W00003753","W00003753",114
"2021","W00003754","W00003754",106
"2021","W00003758","W00003758",181
"2021","W00003759","W00003759",117
"2021","W00003745","W00003745",143
"2021","W00003746","W00003746",123
"2021","W00003747","W00003747",173
"2021","W00003755","W00003755",138
"2021","W00003832","W00003832",162
"2021","W00003835","W00003835",151
"2021","W00003836","W00003836",226
"2021","W00003837","W00003837",187
"2021","W00003830","W00003830",176
"2021","W00003831","W00003831",152
"2021","W00003833","W00003833",114
"2021","W00003834","W00003834",149
"2021","W00003559","W00003559",129
"2021","W00003560","W00003560",136
"2021","W00003561","W00003561",141
"2021","W00003562","W00003562",106
"2021","W00003563","W00003563",134
"2021","W00003564","W00003564",155
"2021","W00003565","W00003565",138
"2021","W00003566","W00003566",103
"2021","W00003567","W00003567",209
"2021","W00003568","W00003568",197
"2021","W00003571","W00003571",140
"2021","W00003572","W00003572",111
"2021","W00003574","W00003574",190
"2021","W00003576","W00003576",137
"2021","W00003569","W00003569",187
"2021","W00003573","W00003573",248
"2021","W00003575","W00003575",138
"2021","W00003577","W00003577",179
"2021","W00010358","W00010358",121
"2021","W00010674","W00010674",119
"2021","W00010695","W00010695",75
"2021","W00003848","W00003848",207
"2021","W00003851","W00003851",126
"2021","W00003854","W00003854",117
"2021","W00003855","W00003855",121
"2021","W00003847","W00003847",152
"2021","W00003849","W00003849",133
"2021","W00003850","W00003850",124
"2021","W00003852","W00003852",124
"2021","W00003853","W00003853",110
"2021","W00003578","W00003578",122
"2021","W00003583","W00003583",91
"2021","W00003584","W00003584",112
"2021","W00003586","W00003586",141
"2021","W00003587","W00003587",155
"2021","W00003588","W00003588",146
"2021","W00003579","W00003579",123
"2021","W00003580","W00003580",121
"2021","W00003581","W00003581",208
"2021","W00003582","W00003582",144
"2021","W00003585","W00003585",126
"2021","W00003918","W00003918",206
"2021","W00003919","W00003919",143
"2021","W00003920","W00003920",171
"2021","W00003921","W00003921",114
"2021","W00003922","W00003922",153
"2021","W00003923","W00003923",142
"2021","W00003924","W00003924",130
"2021","W00003603","W00003603",115
"2021","W00003604","W00003604",112
"2021","W00003605","W00003605",128
"2021","W00003606","W00003606",128
"2021","W00003609","W00003609",110
"2021","W00003610","W00003610",127
"2021","W00003602","W00003602",183
"2021","W00003607","W00003607",128
"2021","W00003608","W00003608",240
"2021","W00003611","W00003611",189
"2021","W00003612","W00003612",144
"2021","W00003913","W00003913",131
"2021","W00003914","W00003914",128
"2021","W00003916","W00003916",128
"2021","W00003917","W00003917",134
"2021","W00003910","W00003910",139
"2021","W00003911","W00003911",141
"2021","W00003912","W00003912",137
"2021","W00003915","W00003915",125
"2021","W00003716","W00003716",174
"2021","W00003718","W00003718",151
"2021","W00003721","W00003721",160
"2021","W00003723","W00003723",156
"2021","W00003725","W00003725",124
"2021","W00003711","W00003711",201
"2021","W00003715","W00003715",172
"2021","W00003717","W00003717",132
"2021","W00003719","W00003719",162
"2021","W00003720","W00003720",113
"2021","W00003712","W00003712",153
"2021","W00003713","W00003713",117
"2021","W00003714","W00003714",103
"2021","W00003722","W00003722",152
"2021","W00003724","W00003724",114
"2021","W00003895","W00003895",151
"2021","W00003896","W00003896",128
"2021","W00003897","W00003897",68
"2021","W00003898","W00003898",153
"2021","W00003899","W00003899",135
"2021","W00003900","W00003900",119
"2021","W00003901","W00003901",100
"2021","W00003902","W00003902",120
"2021","W00003903","W00003903",128
"2021","W00003497","W00003497",154
"2021","W00003498","W00003498",116
"2021","W00003499","W00003499",156
"2021","W00003502","W00003502",128
"2021","W00003504","W00003504",135
"2021","W00003500","W00003500",118
"2021","W00003501","W00003501",119
"2021","W00003503","W00003503",131
"2021","W00003505","W00003505",115
"2021","W00003506","W00003506",110
"2021","W00003507","W00003507",127
"2021","W00003519","W00003519",97
"2021","W00003520","W00003520",114
"2021","W00003521","W00003521",125
"2021","W00003522","W00003522",106
"2021","W00003523","W00003523",110
"2021","W00003524","W00003524",117
"2021","W00003525","W00003525",128
"2021","W00003399","W00003399",119
"2021","W00003400","W00003400",132
"2021","W00003401","W00003401",134
"2021","W00003408","W00003408",94
"2021","W00003410","W00003410",113
"2021","W00003402","W00003402",125
"2021","W00003403","W00003403",138
"2021","W00003405","W00003405",176
"2021","W00003406","W00003406",137
"2021","W00003407","W00003407",130
"2021","W00003404","W00003404",114
"2021","W00003409","W00003409",133
"2021","W00003411","W00003411",116
"2021","W00003412","W00003412",148
"2021","W00003413","W00003413",125
"2021","W00003817","W00003817",147
"2021","W00003818","W00003818",126
"2021","W00003821","W00003821",144
"2021","W00003824","W00003824",102
"2021","W00003829","W00003829",98
"2021","W00010000","W00010000",68
"2021","W00010001","W00010001",115
"2021","W00010003","W00010003",95
"2021","W00003819","W00003819",141
"2021","W00003820","W00003820",125
"2021","W00003823","W00003823",113
"2021","W00003825","W00003825",137
"2021","W00003826","W00003826",119
"2021","W00003827","W00003827",128
"2021","W00003828","W00003828",125
"2021","W00003778","W00003778",130
"2021","W00003779","W00003779",166
"2021","W00003780","W00003780",127
"2021","W00003781","W00003781",133
"2021","W00003790","W00003790",136
"2021","W00003794","W00003794",127
"2021","W00003777","W00003777",113
"2021","W00003783","W00003783",120
"2021","W00003784","W00003784",121
"2021","W00003786","W00003786",126
"2021","W00003787","W00003787",115
"2021","W00003788","W00003788",120
"2021","W00003782","W00003782",131
"2021","W00003785","W00003785",112
"2021","W00003789","W00003789",130
"2021","W00003791","W00003791",118
"2021","W00003792","W00003792",114
"2021","W00003793","W00003793",199
"2021","W00003509","W00003509",122
"2021","W00003510","W00003510",145
"2021","W00003511","W00003511",126
"2021","W00003517","W00003517",138
"2021","W00003518","W00003518",114
"2021","W00003508","W00003508",113
"2021","W00003512","W00003512",159
"2021","W00003513","W00003513",109
"2021","W00003514","W00003514",147
"2021","W00003515","W00003515",110
"2021","W00003516","W00003516",112
"2021","W00003591","W00003591",114
"2021","W00003594","W00003594",174
"2021","W00003595","W00003595",113
"2021","W00003599","W00003599",144
"2021","W00010668","W00010668",138
"2021","W00010671","W00010671",140
"2021","W00010697","W00010697",122
"2021","W00003589","W00003589",117
"2021","W00003590","W00003590",132
"2021","W00003592","W00003592",131
"2021","W00003596","W00003596",125
"2021","W00003597","W00003597",113
"2021","W00003598","W00003598",121
"2021","W00003600","W00003600",113
"2021","W00003601","W00003601",119
"2021","W00003383","W00003383",109
"2021","W00003384","W00003384",142
"2021","W00003390","W00003390",115
"2021","W00003391","W00003391",124
"2021","W00003396","W00003396",148
"2021","W00003380","W00003380",142
"2021","W00003381","W00003381",98
"2021","W00003394","W00003394",114
"2021","W00003395","W00003395",126
"2021","W00003397","W00003397",128
"2021","W00003398","W00003398",128
"2021","W00003377","W00003377",114
"2021","W00003382","W00003382",129
"2021","W00003385","W00003385",132
"2021","W00003392","W00003392",138
"2021","W00003393","W00003393",134
"2021","W00003378","W00003378",133
"2021","W00003379","W00003379",119
"2021","W00003386","W00003386",116
"2021","W00003387","W00003387",143
"2021","W00003388","W00003388",118
"2021","W00003389","W00003389",129
"2021","W00003414","W00003414",118
"2021","W00003415","W00003415",141
"2021","W00003416","W00003416",130
"2021","W00003423","W00003423",232
"2021","W00010099","W00010099",131
"2021","W00010100","W00010100",97
"2021","W00010102","W00010102",150
"2021","W00003418","W00003418",123
"2021","W00003419","W00003419",131
"2021","W00003422","W00003422",123
"2021","W00009994","W00009994",139
"2021","W00009995","W00009995",126
"2021","W00010362","W00010362",92
"2021","W00010663","W00010663",114
"2021","W00010666","W00010666",130
"2021","W00003796","W00003796",155
"2021","W00003799","W00003799",117
"2021","W00003800","W00003800",156
"2021","W00003801","W00003801",124
"2021","W00003804","W00003804",119
"2021","W00003797","W00003797",133
"2021","W00003802","W00003802",124
"2021","W00003803","W00003803",117
"2021","W00003805","W00003805",109
"2021","W00003806","W00003806",125
"2021","W00003795","W00003795",114
"2021","W00003798","W00003798",129
"2021","W00003807","W00003807",128
"2021","W00003808","W00003808",109
"2021","W00003809","W00003809",115
"2021","W00003543","W00003543",127
"2021","W00003546","W00003546",124
"2021","W00003547","W00003547",130
"2021","W00003549","W00003549",117
"2021","W00010682","W00010682",131
"2021","W00010685","W00010685",130
"2021","W00003542","W00003542",160
"2021","W00003544","W00003544",126
"2021","W00003555","W00003555",120
"2021","W00003556","W00003556",111
"2021","W00003557","W00003557",118
"2021","W00003558","W00003558",98
"2021","W00003925","W00003925",148
"2021","W00003928","W00003928",117
"2021","W00003930","W00003930",120
"2021","W00003931","W00003931",118
"2021","W00003932","W00003932",106
"2021","W00003927","W00003927",152
"2021","W00003938","W00003938",139
"2021","W00003939","W00003939",126
"2021","W00010656","W00010656",179
"2021","W00003926","W00003926",126
"2021","W00003933","W00003933",133
"2021","W00003934","W00003934",116
"2021","W00003935","W00003935",117
"2021","W00003937","W00003937",110
"2021","W00003548","W00003548",120
"2021","W00003552","W00003552",124
"2021","W00009988","W00009988",100
"2021","W00010007","W00010007",109
"2021","W00010657","W00010657",157
"2021","W00010673","W00010673",115
"2021","W00010696","W00010696",96
"2021","W00003545","W00003545",101
"2021","W00003550","W00003550",125
"2021","W00003553","W00003553",124
"2021","W00003554","W00003554",117
"2021","W00010009","W00010009",128
"2021","W00003613","W00003613",173
"2021","W00003619","W00003619",132
"2021","W00003620","W00003620",105
"2021","W00003621","W00003621",102
"2021","W00003622","W00003622",52
"2021","W00003623","W00003623",74
"2021","W00003614","W00003614",88
"2021","W00003615","W00003615",89
"2021","W00003616","W00003616",79
"2021","W00003617","W00003617",82
"2021","W00003618","W00003618",173
"2021","W00003624","W00003624",156
"2021","W00003625","W00003625",163
"2021","W00003626","W00003626",147
"2021","W00003627","W00003627",142
"2021","W00003628","W00003628",130
"2021","W00003629","W00003629",117
"2021","W00003760","W00003760",133
"2021","W00003761","W00003761",128
"2021","W00003762","W00003762",112
"2021","W00003763","W00003763",90
"2021","W00003764","W00003764",125
"2021","W00003765","W00003765",107
"2021","W00003766","W00003766",93
"2021","W00003767","W00003767",102
"2021","W00003866","W00003866",136
"2021","W00003870","W00003870",126
"2021","W00003871","W00003871",157
"2021","W00003872","W00003872",193
"2021","W00003873","W00003873",171
"2021","W00003867","W00003867",143
"2021","W00003868","W00003868",134
"2021","W00003869","W00003869",204
"2021","W00003874","W00003874",107
"2021","W00003940","W00003940",193
"2021","W00003941","W00003941",104
"2021","W00003943","W00003943",144
"2021","W00003944","W00003944",121
"2021","W00003945","W00003945",116
"2021","W00003946","W00003946",136
"2021","W00010357","W00010357",123
"2021","W00010670","W00010670",130
"2021","W00004523","W00004523",137
"2021","W00004526","W00004526",113
"2021","W00004527","W00004527",171
"2021","W00004528","W00004528",112
"2021","W00010079","W00010079",111
"2021","W00010085","W00010085",83
"2021","W00010257","W00010257",109
"2021","W00004521","W00004521",212
"2021","W00004522","W00004522",133
"2021","W00004524","W00004524",154
"2021","W00004525","W00004525",148
"2021","W00010069","W00010069",119
"2021","W00010081","W00010081",120
"2021","W00010082","W00010082",87
"2021","W00004514","W00004514",150
"2021","W00004517","W00004517",120
"2021","W00004529","W00004529",128
"2021","W00004530","W00004530",124
"2021","W00004515","W00004515",124
"2021","W00004516","W00004516",124
"2021","W00004518","W00004518",120
"2021","W00004520","W00004520",135
"2021","W00004033","W00004033",188
"2021","W00004034","W00004034",151
"2021","W00004039","W00004039",104
"2021","W00004048","W00004048",99
"2021","W00004049","W00004049",128
"2021","W00004031","W00004031",138
"2021","W00004037","W00004037",121
"2021","W00004046","W00004046",110
"2021","W00004052","W00004052",112
"2021","W00004054","W00004054",139
"2021","W00004038","W00004038",111
"2021","W00004040","W00004040",119
"2021","W00004042","W00004042",122
"2021","W00004043","W00004043",143
"2021","W00004045","W00004045",140
"2021","W00004030","W00004030",147
"2021","W00004047","W00004047",127
"2021","W00004050","W00004050",117
"2021","W00004051","W00004051",108
"2021","W00004053","W00004053",102
"2021","W00004032","W00004032",129
"2021","W00004035","W00004035",133
"2021","W00004036","W00004036",145
"2021","W00004041","W00004041",132
"2021","W00004044","W00004044",158
"2021","W00004301","W00004301",130
"2021","W00004302","W00004302",134
"2021","W00004303","W00004303",122
"2021","W00004304","W00004304",96
"2021","W00004305","W00004305",174
"2021","W00004306","W00004306",142
"2021","W00004350","W00004350",118
"2021","W00004351","W00004351",115
"2021","W00004354","W00004354",125
"2021","W00004356","W00004356",124
"2021","W00004357","W00004357",134
"2021","W00004321","W00004321",109
"2021","W00004322","W00004322",106
"2021","W00004345","W00004345",110
"2021","W00004347","W00004347",104
"2021","W00004348","W00004348",121
"2021","W00004324","W00004324",128
"2021","W00004352","W00004352",128
"2021","W00004359","W00004359",118
"2021","W00004360","W00004360",121
"2021","W00004362","W00004362",126
"2021","W00004325","W00004325",165
"2021","W00004326","W00004326",119
"2021","W00004355","W00004355",117
"2021","W00004358","W00004358",130
"2021","W00004361","W00004361",101
"2021","W00004320","W00004320",142
"2021","W00004323","W00004323",111
"2021","W00004341","W00004341",141
"2021","W00004344","W00004344",136
"2021","W00004349","W00004349",117
"2021","W00004342","W00004342",112
"2021","W00004343","W00004343",124
"2021","W00004346","W00004346",126
"2021","W00004353","W00004353",120
"2021","W00010084","W00010084",120
"2021","W00010256","W00010256",142
"2021","W00004241","W00004241",124
"2021","W00004242","W00004242",164
"2021","W00004243","W00004243",163
"2021","W00004244","W00004244",105
"2021","W00004247","W00004247",64
"2021","W00004249","W00004249",129
"2021","W00004251","W00004251",122
"2021","W00004253","W00004253",117
"2021","W00004254","W00004254",121
"2021","W00004255","W00004255",203
"2021","W00004245","W00004245",101
"2021","W00004246","W00004246",178
"2021","W00004248","W00004248",134
"2021","W00004250","W00004250",124
"2021","W00004252","W00004252",214
"2021","W00004484","W00004484",163
"2021","W00004486","W00004486",144
"2021","W00010078","W00010078",163
"2021","W00010235","W00010235",113
"2021","W00010393","W00010393",111
"2021","W00010406","W00010406",112
"2021","W00010445","W00010445",109
"2021","W00004479","W00004479",137
"2021","W00004482","W00004482",130
"2021","W00004483","W00004483",144
"2021","W00004485","W00004485",147
"2021","W00004150","W00004150",122
"2021","W00004152","W00004152",139
"2021","W00004154","W00004154",227
"2021","W00004158","W00004158",125
"2021","W00004159","W00004159",149
"2021","W00004499","W00004499",120
"2021","W00004500","W00004500",124
"2021","W00004501","W00004501",133
"2021","W00004502","W00004502",137
"2021","W00004509","W00004509",135
"2021","W00004505","W00004505",137
"2021","W00004510","W00004510",150
"2021","W00004511","W00004511",160
"2021","W00004512","W00004512",144
"2021","W00004497","W00004497",132
"2021","W00004498","W00004498",178
"2021","W00004504","W00004504",136
"2021","W00004506","W00004506",129
"2021","W00004496","W00004496",166
"2021","W00004503","W00004503",112
"2021","W00004507","W00004507",208
"2021","W00004508","W00004508",126
"2021","W00004149","W00004149",132
"2021","W00004153","W00004153",174
"2021","W00004157","W00004157",205
"2021","W00010076","W00010076",137
"2021","W00004151","W00004151",124
"2021","W00004155","W00004155",128
"2021","W00010236","W00010236",111
"2021","W00010237","W00010237",143
"2021","W00010238","W00010238",153
"2021","W00004257","W00004257",156
"2021","W00004259","W00004259",170
"2021","W00004260","W00004260",121
"2021","W00004261","W00004261",127
"2021","W00004270","W00004270",118
"2021","W00004256","W00004256",203
"2021","W00004263","W00004263",138
"2021","W00004271","W00004271",121
"2021","W00004272","W00004272",125
"2021","W00004264","W00004264",182
"2021","W00004265","W00004265",167
"2021","W00004267","W00004267",144
"2021","W00004268","W00004268",133
"2021","W00004269","W00004269",132
"2021","W00010247","W00010247",139
"2021","W00010248","W00010248",156
"2021","W00010249","W00010249",156
"2021","W00010250","W00010250",137
"2021","W00004258","W00004258",160
"2021","W00004262","W00004262",134
"2021","W00004266","W00004266",207
"2021","W00010243","W00010243",126
"2021","W00004207","W00004207",134
"2021","W00004208","W00004208",88
"2021","W00004210","W00004210",148
"2021","W00004212","W00004212",120
"2021","W00004215","W00004215",101
"2021","W00004205","W00004205",132
"2021","W00004211","W00004211",118
"2021","W00004216","W00004216",118
"2021","W00010368","W00010368",123
"2021","W00010375","W00010375",123
"2021","W00010411","W00010411",124
"2021","W00004206","W00004206",103
"2021","W00004213","W00004213",96
"2021","W00004217","W00004217",104
"2021","W00004218","W00004218",118
"2021","W00010356","W00010356",151
"2021","W00004294","W00004294",142
"2021","W00004295","W00004295",132
"2021","W00004296","W00004296",127
"2021","W00004297","W00004297",143
"2021","W00004298","W00004298",130
"2021","W00004299","W00004299",95
"2021","W00004300","W00004300",232
"2021","W00004673","W00004673",144
"2021","W00004674","W00004674",167
"2021","W00004675","W00004675",139
"2021","W00004676","W00004676",124
"2021","W00004681","W00004681",148
"2021","W00004677","W00004677",123
"2021","W00004678","W00004678",155
"2021","W00004679","W00004679",184
"2021","W00004680","W00004680",128
"2021","W00004327","W00004327",139
"2021","W00004364","W00004364",121
"2021","W00004365","W00004365",150
"2021","W00004368","W00004368",176
"2021","W00004369","W00004369",131
"2021","W00004316","W00004316",118
"2021","W00004328","W00004328",162
"2021","W00004329","W00004329",150
"2021","W00004330","W00004330",129
"2021","W00004334","W00004334",111
"2021","W00004317","W00004317",187
"2021","W00004332","W00004332",144
"2021","W00004333","W00004333",119
"2021","W00004336","W00004336",124
"2021","W00004338","W00004338",138
"2021","W00004331","W00004331",121
"2021","W00004363","W00004363",146
"2021","W00004366","W00004366",136
"2021","W00004367","W00004367",137
"2021","W00004370","W00004370",143
"2021","W00004318","W00004318",127
"2021","W00004335","W00004335",115
"2021","W00004337","W00004337",115
"2021","W00004339","W00004339",122
"2021","W00004340","W00004340",159
"2021","W00004378","W00004378",132
"2021","W00004379","W00004379",170
"2021","W00004380","W00004380",132
"2021","W00004381","W00004381",160
"2021","W00004382","W00004382",146
"2021","W00004383","W00004383",126
"2021","W00004384","W00004384",126
"2021","W00004385","W00004385",119
"2021","W00004386","W00004386",137
"2021","W00004387","W00004387",133
"2021","W00004388","W00004388",135
"2021","W00004390","W00004390",131
"2021","W00004391","W00004391",128
"2021","W00004393","W00004393",132
"2021","W00004394","W00004394",125
"2021","W00004395","W00004395",121
"2021","W00004389","W00004389",116
"2021","W00004392","W00004392",120
"2021","W00004396","W00004396",121
"2021","W00004397","W00004397",137
"2021","W00004398","W00004398",128
"2021","W00004372","W00004372",147
"2021","W00004373","W00004373",121
"2021","W00004399","W00004399",119
"2021","W00004400","W00004400",117
"2021","W00004401","W00004401",122
"2021","W00004371","W00004371",143
"2021","W00004374","W00004374",116
"2021","W00004375","W00004375",113
"2021","W00004376","W00004376",91
"2021","W00004377","W00004377",120
"2021","W00004285","W00004285",122
"2021","W00004290","W00004290",150
"2021","W00004291","W00004291",135
"2021","W00004292","W00004292",124
"2021","W00010259","W00010259",137
